Equity
4849625.53090203
5106727.06573012
5087712.662631977
4990724.33656475
4975157.425667547
5291132.501728161
5257325.405165244
5293739.167290619
5254312.762201307
5266697.855535108
5587637.965966699
5664072.091424891
5700325.05531838
5681973.552219816
6011374.325279872
6032020.845258077
6086296.780963759
6116081.051711507
6466778.014660483
6423050.521899676
6376642.051706883
6441841.646434398
6464720.552721359
6776913.5852586925
6780677.896059298
6815716.130649646
6840450.328306729
7169839.760498632
7152899.058546963
7175761.562843288
7217627.108100328
7572822.607777319
7642251.756421642
7593182.666814875
7599184.453004923
7643017.93167014
7856050.2898822045
7802881.685651939
7920951.853992608
7997615.571040694
8284654.802936499
8302459.275718721
8300918.762238546
8299515.595901326
8657153.276902843
8732320.87032601
8761633.641928712
8756402.343431273
8708933.576289218
8980351.379997179
9014082.875840966
9103846.7634936
9059934.682269484
9359965.747112857
9425198.95228971
9398977.676633462
9456925.680152312
9812001.336234344
9783481.581260908
9771172.218795884
9842012.292590624
9827263.666064983
10186286.045541553
10310408.40643173
10353574.134630531
10361412.398926994
10793168.235272516
10507302.07902341
10255362.28776754
10504782.067500744
10822519.100358391
10732358.738664499
10884410.204508027
10861673.094546517
10644942.086676668
11053394.675561259
10968492.253200108
11056626.293078983
11000532.049872417
11295764.239816003
11294287.084563106
11408644.68333494
11279760.911235478
11688269.167547481
11733074.515287543
11771760.39804193
11762943.279763166
11708356.321352703
11950178.164980656
12046624.77759925
12109904.916861169
12058742.625240957
12344288.926065903
12362861.307870595
12373736.12604455
12339243.372206463
12466995.615693884
12779411.452247176
12626260.584445499
12664232.488687504
12688177.672471415
12985001.322807431
12763247.088059366
12658255.411188342
12622784.158406492
12804775.041312188
12883654.87107793
12929845.687335711
12965458.979930324
12780252.258463953
13347435.292513106
13257863.525206117
13204359.832157077
12972845.171394054
13479062.54712906
13615412.453700302
13738307.591744144
13828370.277021186
14195203.199328342
14328214.130135894
14361649.592730496
14456283.695155121
14823869.911163865
14711165.550516617
14699934.241425458
14916664.385709923
14991077.597960059
15370910.504091222
15468336.732463727
15450298.355025826
15457082.504018553
15850461.594150417
15858558.202349026
15719698.905727107
15651544.424556999
15629203.559776995
15997460.96524018
16290837.226789309
16319151.046115905
16599085.634614212
16941907.46842356
17020444.637368474
17019605.927339956
17022227.357159376
17389233.08937566
17334289.424395397
17459931.71280562
17593905.212101918
17512053.938352365
18040680.122211497
18135304.280625384
17914254.578970402
18056954.91249171
18254477.548326194
18417857.17756735
18292843.417963564
18321478.534080133
18719730.17607513
18916048.519062158
18731488.563025728
18868771.70009455
18897115.851974696
19262651.168671362
19233070.98158578
19386651.415264595
19470290.24595239
19911952.40577839
20030015.480162762
20130476.896027643
20270508.806851286
20315178.347691644
20553930.385765467
20769139.05532719
20948072.519765295
21015401.88282546
20687482.218273144
21215653.62815073
19873670.48751048
18948058.738303572
20343537.227718797
20295332.906558007
21098609.693465527
21512367.286116995
21833205.227549642
21699993.22944359
21988831.71179246
21954324.169638857
22146314.57603334
22656283.375336204
22818099.096506856
22787006.95079847
22999018.41628956
23253944.54841013
23610015.474995684
24007490.914867256
24032286.46380517
24204954.802532386
24840586.73130729
25092616.66848849
24840411.95069964
25067804.070391368
25580539.78977995
25331617.635681488
25144570.071687635
25087148.756044168
25253620.103807576
25404839.316644542
25753061.01513977
25774539.1380626
25639154.383553255
25356902.891085718
26319971.09547654
26282722.258418214
26366964.40326034
26771151.4698822
26854790.048977684
26905829.94383628
27063748.573527314
27350716.595249478
27595221.56381252
27568516.34065693
27399065.014194712
27750727.150509905
27629174.575623
28000958.539868508
28178575.894333605
27836939.69516846
27528673.478189535
27295665.75218327
27435952.276048448
27313248.71948187
27768181.142119415
27957524.041886933
28238371.81996255
28550541.281972658
28575711.608416576
28747410.200547367
28982898.379506808
28676495.616171066
28747877.181466855
29350380.568417396
29522324.002283145
29678005.212720297
29440767.852622967
29915032.73983547
30229492.64606272
30331057.51875017
30338024.52072218
30497994.090913456
30781178.45665484
30705479.668792248
30817503.883039605
30727198.752875924
31331254.83353054
31485630.793959357
31224837.970287826
31036740.12050505
31202995.905625064
30909339.70629435
30802720.805192407
31183637.018416733
31308460.61584899
31870241.566211376
32301820.987420496
32269024.1517257
32317028.702321712
32232117.80698053
32302030.114923265
32507113.420731947
32341065.34526143
32534220.77798252
32918584.38962886
32228343.404280923
32311113.175738472
31728018.284971204
31860848.254372366
31919782.930007156
31771944.41037288
31697138.121960454
31915193.19502924
31987368.784379642
31208123.31235866
31803305.46086598
31937850.17412451
32171851.998300526
31496361.58608153
31038856.609800335
30478190.562092524
30387177.119667273
29878570.059611533
29726865.944699246
29708849.494352125
30759433.01117118
30441958.555503685
29707649.584192432
28955563.51999076
30001670.13290011
29955514.174466155
29867477.180849757
29846219.478193495
30397230.125217367
31231136.574968643
31213496.828484874
31599034.87957667
31076654.90337794
30952889.642349295
30261279.46725006
30494309.330279678
29727192.880188663
28926955.242581785
28714535.09750753
28853343.81710301
28301873.03215491
28517664.54683555
29307445.818971414
28972789.3759174
30241729.29210857
30226333.878879555
30862438.020712595
31556969.694162875
31090073.72281721
30943087.70891099
30515693.336288944
30654661.748167504
31491577.016969316
32113911.076900117
32126069.184801415
32799337.986430906
32799123.569162432
32317034.722084723
32150613.65666713
31852635.21952863
32306869.364714812
32143366.3588728
32808661.62939192
33115767.740478147
33727918.015817985
34000411.55892188
33795677.54736756
33612938.97197008
34260598.44064674
34237553.223444775
34112974.06580344
34019440.80930117
34355928.12444759
34714961.94655471
34786068.32532261
35212501.738654
34912897.750597335
35418442.71191877
34958589.388748355
35750524.504774444
35736942.74726993
36150288.1369458
35538691.027684644
35181280.39044736
34676181.78708495
35274419.86164618
35749775.01273427
35420496.763093345
35322279.73761442
34798566.64442156
34630796.55833565
34349864.843021385
34860498.5189895
34159783.48810277
34353888.098046646
35527388.00144692
35597827.778757125
36270594.683512226
36693078.446148515
37322858.17145485
37258690.95368078
38208304.49890908
38381039.511601046
38867877.77075321
38258213.64771704
38617588.61529081
38432402.1435115
38854739.43626815
39273282.63502164
39286559.99693951
39083381.11333669
39776617.72441754
40139291.55337515
40449876.53486687
40014383.83303134
40496472.230069764
40998186.81319302
40776799.648210436
40438289.03813621
39832728.8928943
40485521.40327141
40909583.968948096
41264696.24512637
41869627.65933954
41687259.91747783
41685092.4812303
42003174.27706711
42828217.51613109
42845111.901208505
42907861.45996408
43619257.93844743
44015978.24804363
43356375.585578375
43470142.13816499
43905026.52697857
43709488.390250295
44714981.80753364
45085011.88775496
45101286.06272373
44715753.09441015
45728873.41792324
45934326.62567248
46675490.612696
46358588.54220771
46268170.16536613
46449760.86401529
46372655.205025874
45906264.979202375
46723877.01688612
45688534.21005784
46278942.88048678
47121640.46133172
47480092.914195664
46993943.984250896
46352369.16459389
46587230.71166908
46579587.80258329
45999060.24120226
46818683.66888967
47275795.50178735
47560327.71977381
47907070.56648022
48384267.47378539
48347309.051323324
48512722.135068275
48048658.30917097
47871261.30137344
48103119.552935064
48124206.13191528
46824994.99200208
47331028.392461516
47443588.39124539
48823378.108827
49252527.26454838
49239395.63674069
49935270.214441106
49650584.620650224
50311417.72423722
50614111.45268416
50951586.92040888
50858218.84006878
51964313.4068246
52343726.55630738
52112474.119941436
52286437.22018592
52984532.58822233
52839536.508141994
53417591.77248315
53408589.88384274
53658535.5566256
54003834.33804836
54731037.246083155
55433667.70352952
55701234.346417904
55970449.958229326
56647985.50917266
56684414.51988203
998000.0
994580.968451194
1002726.8424426673
1011778.1868384721
1012381.561370841
1013336.9724813881
1006950.8273743856
1002123.4679102987
1017510.1994953343
1022136.7065191503
1022639.5640300997
1021332.1163413745
1014996.4567482916
1032143.1896216499
1043457.6652205791
1040892.9829531965
1038881.2805055468
1050698.4320128572
1050094.8758779203
1344276.2129362912
1360180.2314320179
1364124.7156716504
1359986.789666152
1358628.6113293495
1357918.0017766492
1345246.6905462139
1348349.5805250583
1343048.6690810844
1324299.2938204545
1309429.9611248896
1329341.738113175
1328372.5446670572
1349448.474515459
1348284.905366163
1353198.232825421
1351646.6127227526
1353456.8167188382
1353263.0247264802
1354814.5280869843
1647944.2703610193
1663658.9814132059
1646681.0418436716
1623622.8079736275
1655288.2209569048
1645259.535455881
1634204.1826871177
1621490.7622809554
1625676.142509106
1594168.5796182437
1602222.9269263346
1619043.301588806
1642732.6506431578
1617700.3637655326
1588880.6728186822
1601987.934196163
1616524.8297439711
1636542.9877600984
1633841.4269191832
1630108.6358448945
1647504.6571406804
1635827.3151188784
1916462.8474034378
1889672.1585451579
1892867.8179785258
1868990.8186036109
1824150.6780803835
1804127.7742518897
1805914.0901649552
1820485.0687303436
1775080.6508206348
1804221.5954919863
1765492.3225746301
1767842.2409012264
1745187.448796133
1754964.0944952816
1790967.6578959418
1763894.1553714708
1787958.965969817
1768500.3395278046
1777712.707840472
2128362.0798480194
2127592.9230132718
2089249.468702586
2101773.905828397
2105070.235914544
2064968.3707478042
2037171.4371794197
2037281.2885529976
2035523.2721363457
2009045.5411494044
2050465.4255793802
2085073.73596871
2119132.789490149
2110453.1504395716
2109464.882516771
2140007.508765504
2112980.5209106724
2122648.8223234527
2148358.1853544507
2143414.281884333
2424251.244576649
2481237.426816735
2492383.9403401017
2502153.8609046834
2510294.711964227
2512299.0115277683
2484868.997299055
2497144.123700602
2499147.748794296
2539477.4485033574
2536221.332902822
2532087.2823841013
2546741.0391145623
2562897.7394885756
2572969.5977215637
2576620.503006179
2575235.5915859416
2558239.4010750507
2557107.415847633
2558618.003482791
2582285.150432201
2593615.569400658
2886592.3773623486
2906256.06092818
2896846.2377382806
2867912.1915101684
2899234.123031306
2864542.062644928
2872266.319745633
2865525.058702004
2892210.429336422
2921424.9015894923
2921565.8670868324
2918335.19874921
2938841.6653596386
2948110.5230521974
2950920.8031806694
2935048.8908306644
2935048.8908306644
2929993.446704517
2934346.5716268336
2940386.5167797795
2913700.142832213
3196350.061665538
3221755.47837659
3193716.3152499576
3175900.9019959923
3175280.6436489616
3186900.113129466
3189533.5828910116
3229192.215498148
3198983.2547730487
3199913.9189476296
3172027.7455024906
3203320.6367376996
3173422.6351482216
3174352.7460147324
3163352.9815731887
3183337.362463515
3178999.7038448285
3220205.662471119
3242049.1584783257
3242978.4393827305
3256921.5261053
3550153.6559701255
3557428.8142283787
3568256.5000334796
3557598.615255878
3575700.2507709935
3581283.139358394
3592957.1110674506
3588051.3116306276
3554044.577023733
3526638.0264839316
3519700.0531841987
3514794.555884436
3525283.243908658
3512155.388668777
3534773.3689508825
3544806.7364262785
3539025.041653658
3585112.4244518387
3456373.3340390166
3394470.5868557584
3455694.129929022
3514536.228698471
3866587.490500681
3874708.9407161027
3846837.734356208
3869909.7230829485
3867509.950302667
3925098.9222634747
3938942.7057688558
3967552.732581604
3967000.1748971576
3989148.064184867
3983796.6167946756
3994501.479139513
3990441.737814029
4007053.556580186
3991917.08322787
4009820.935986144
3998932.4342921735
4000778.009750963
3996532.005657073
4001145.944304048
4308090.840760196
4304518.807066975
4276939.4497174425
4289439.981326572
4294003.286977291
4329123.996029091
4326544.996867974
4329123.996029092
4318409.305009114
4338450.130775747
4334679.631182074
4347180.162791202
4324759.861308666
4332893.790592923
4342615.447080798
4336266.300840929
4336068.539970319
4344798.219470853
4322576.38388877
4319599.395381985
4311463.703523125
4332695.677207392
4325552.667365713
4612398.142134869
4612608.487878758
4633402.936391743
4647408.268690619
4646982.676674753
4636372.656410329
4525402.459742204
4590330.310247577
4524342.06085768
4522644.593322303
4567839.148126613
4550180.660623355
4551033.729473578
4551248.221818154
4602428.206230882
4631431.793211086
4606054.220048956
4568735.19083849
4597097.562567156
4619915.1752512185
4578117.817299853
4914928.880799579
4903112.2747600535
4878117.817299854
4899703.337153151
4903112.274760053
4886297.741226396
4911748.491030349
4849714.020566956
4856077.210100189
4840170.441264493
4842670.007510251
4825854.670645003
4856077.210100188
4869028.923677962
4859939.22672448
4862211.450129953
4882888.803619493
4866529.759097999
4856757.631957864
4843806.721711681
4829491.754423783
5129731.939573587
5092565.953995165
5061916.110473779
5038745.709308288
5033195.853866362
5144213.440302019
5167381.708384475
5222166.95983664
5235199.243950712
5223131.113368714
5227234.738512529
5268020.992618907
5258124.76718372
5285156.048643579
5273331.089527636
5313151.483635511
5323530.212453343
5326424.806132602
5346216.403769762
5321115.562457087
5331494.7178915255
5617983.716459236
5597335.312109093
5600138.181365299
5633788.384212119
5651633.468683989
5725562.074359869
5739581.377483637
5774249.535579616
5767623.138085643
5806116.626907657
5758191.167603062
5781899.295787552
5770590.0337742055
5783155.179488041
5805463.224910631
5789309.775677957
5779309.120146929
5787771.351941511
5802130.424103733
5754180.180585458
5752897.710183021
6030774.278824716
6076910.039371069
6113061.287016677
6108204.392095017
6130058.996879661
6109824.4633511
6109824.4633511
6127090.525666804
6111711.464697078
6125741.651589087
6104157.769861869
6117648.407122792
6094985.900254343
6117378.632307249
6101460.021706437
6140582.58529055
6193731.068678201
6187255.050742341
6177544.105624669
6139231.814729068
6438666.396728865
6441215.004689323
6445457.877492958
6489885.21145967
6478283.948023664
6478565.911089729
6487055.137722507
6525541.8530169
6551292.987849372
6586948.137538527
6613264.690371202
6647789.5013493085
6642130.845743054
6652600.775889295
6692217.829894736
6686273.73019691
6690801.549802758
6699291.771014252
6709762.6957392115
6990843.203056721
7088696.52117003
7044056.451731499
7048489.02749466
7027499.752599274
7006511.516751182
6993501.086038943
7002373.5108963335
7026909.573735355
7030456.881202637
7003553.349100521
7064158.380236416
7050263.200751947
7037882.43270086
7030162.311294325
6939900.2727228915
6956228.900973727
6948804.908046446
6943759.294378864
6936632.988501781
6987108.867076221
6993640.318376556
7015910.738587455
7298879.023345243
7286186.633116236
7290831.498617262
7269158.7100432
7289594.167989277
7282162.058144566
7286497.049250141
7277827.067038991
7245935.466014984
7198874.6465521855
7262657.306861745
7240982.35133387
7227669.1288370555
7286497.049250141
7263275.972175738
7343154.76541817
7385882.760729208
7381237.895228183
7387432.132706456
7670677.833794758
7690008.979958319
7692908.849191219
7683563.761268634
7692586.39094837
7722871.533819643
7721582.828324618
7714494.384363794
7728349.377780779
7712561.8898594435
7699674.834909194
7742204.371197765
7735114.23602238
7597863.154634916
7628470.755749038
7678088.735998432
7717071.795353844
7734147.425032018
7752190.993176928
7789242.121766175
7787633.212981047
7780865.536048512
8078857.946576759
8143106.078936554
8170205.902173364
8164185.475653086
8138084.4706253195
8153141.684400338
8157156.277870098
8144775.850057417
8143106.078936554
8182922.391915699
8172552.480943495
8156823.728782913
8158604.154441589
8226527.890972763
8171047.227944989
8169030.270893316
8165330.662298389
8175080.5565745905
8180461.645765281
8114558.9646019945
8187185.226253356
8115230.502987559
8430920.841489213
8445213.596055297
8464741.522765778
8387334.679064257
8441728.7429753
8450794.217921387
8444519.053908344
8507976.771413691
8522271.954448821
8562021.135782212
8560976.286975473
8565507.810213994
8611883.069337472
8615719.443311777
8608046.695363168
8605952.747928862
8626874.008754078
8627223.101179339
8619203.689274512
8609092.151287165
8904041.461395647
8923887.989941878
8928217.421966067
8910897.1807757
8927134.278618265
8943730.748847688
8921721.074972872
8921359.189492399
8795433.094662614
8808421.390735177
8895743.854554338
8894659.45465973
8910174.03808816
8771258.390639005
8757547.580152305
8764403.299532358
8856050.169188477
8824299.744464291
8803732.586324135
8824299.744464291
8824659.745124554
8834761.753180994
8876617.95560204
9231824.746781023
9244881.78486511
9178483.339543616
9209817.50301626
9208698.402552703
9197879.565395731
9295984.34166846
9327317.85563416
9331793.607981445
9328807.824562427
9341367.989834776
9361237.056741718
9370608.14292175
9373980.38297212
9348865.248482967
9350737.77700092
9331620.839134488
9337242.971236952
9373608.865000466
9384853.778712338
9718895.418099858
9761061.392192744
9781954.357880473
9793558.731014209
9851586.62910697
9840367.660845406
9824121.002242703
9850038.9771942
9865512.815244531
9850811.127477227
9862804.256829847
9875956.952145696
9882920.380349148
9892591.026428599
9895298.914573941
9946363.384463252
9907679.459606763
9925086.354442038
9875956.9521457
9888724.242589379
9969574.141538756
9932438.538864382
10248379.059180817
10261931.09087804
10265915.357814398
10300189.720665885
10316131.62201072
10308957.869982675
10326491.406559454
10289031.011187281
10285842.907123994
10295407.219313856
10271496.093582103
10220082.47776227
10306965.7365145
10276675.64059937
10294211.24871875
10361564.003826616
10352398.118330391
10376310.625090545
10371129.69704488
10476342.655246956
10469964.375577781
10864257.380996149
10841708.204342026
10828588.257199762
10789643.94114129
10791692.445692116
10825720.777008474
10884752.37070125
10917552.593706798
10936818.764801312
10935587.104991628
10890904.987351477
10981593.93171198
11051235.273142505
11008793.440992404
11003020.124421978
11025685.07993941
11022801.973153071
11009616.678431517
11014973.759333847
11037635.87365218
11294885.367028486
11375725.660128552
11447680.817042947
11495929.6309663
11572542.589605883
11593702.609285379
11619946.520321567
11602165.303867219
11686817.05627374
11763006.114098422
11722792.44591434
11834531.533353647
11814638.108880123
11868391.066947402
11964891.61321624
11990286.99301709
11985634.298530636
11990715.271465193
12129537.316304091
12049121.653624458
11925531.583506228
12231607.259104773
12217720.641702015
11951742.47831151
11451890.82021404
11677516.564727088
11614172.616584126
11178533.287692023
11346453.951270953
11513069.425397776
11541705.8055487
11697477.361809252
11846734.938162412
11850209.210371602
11776007.881090082
11717435.9150127
11732620.990231423
11919629.582072683
12058046.232397856
11907482.718633018
12083820.262424193
11908114.062398484
11969499.010664653
12107841.159697076
12138538.618055157
12134088.088534255
12192803.02580942
12404987.61838654
12389418.433101838
12309354.909956332
12246184.842337191
12232839.388205249
12246105.861541076
12080411.052525861
12100957.561573517
12077728.772673324
11775821.99570926
11524825.626478022
11840133.067450922
11638710.566849314
11604319.414366113
12056428.806379993
11796197.451009486
11947388.8486164
12075212.686794639
12170511.833674902
11899283.424483182
11957925.725292737
12148060.69539799
12084379.25819511
12183796.40055134
12148060.695397988
12247941.16140949
12378972.866932712
12388136.291822791
12319414.931598987
12214952.359828645
12213120.304152709
12048641.19315896
12078424.487277612
12201210.762317719
12212660.127007829
12416432.819602545
12438495.724056795
12354941.993730713
12327713.750293914
12487312.166898586
12529562.528184619
12529562.528184619
12650668.73230582
12768959.7501162
12807923.443845542
12814023.685811358
12725776.097748596
12779289.622130452
12768493.104575414
12736571.003401937
12832334.889069825
12796653.833142938
12831862.601873107
12805574.903075507
12775063.215885406
12628135.152556546
12796653.833142938
13016429.38315541
13144220.184751315
13206668.3945406
13216278.666664854
13326778.237075396
13325333.933025138
13364734.316559521
13382509.731912505
13399803.43763365
13357043.459355287
13390672.400605459
13373591.504961394
13346084.565230938
13294926.012515264
13317610.906855764
13234125.0187102
13258254.217100957
13077768.17607
13106726.843458053
12998148.33765805
13072464.421048203
13391715.139340125
13420351.16289442
13372957.185434898
13482052.18306084
13596083.262300095
13718511.586704426
13767874.934161464
13667169.587728886
13791074.517744036
13801936.428617232
13789595.380809313
13845379.0094622
13874503.578530017
13822178.58210499
13806381.433393117
13832050.745331617
13901658.77760032
14020132.330291556
13987055.520834548
13892274.316112582
13819713.07262224
14189311.435236784
14165609.95647543
14242777.481550409
14303802.345227709
14356258.882516144
14403667.01258723
14397610.820527488
14377945.6536841
14281610.38850146
14228149.514736215
14318933.773417406
14212012.887978312
14327004.673070546
14377435.29557743
14408206.7858807
14441994.73397999
14433423.821316935
14414262.115849046
14501004.890063893
14615502.69678599
14622561.501139753
14701244.582889613
14641725.792881832
14942239.569872772
14916504.973059462
14876363.506376922
14831585.730204223
14802757.914383816
14828490.751686882
14877392.819869045
14880985.739785137
14969001.72066796
14971579.403173873
14892318.745259942
14973129.531697908
14989077.732539961
15110547.281671895
15096747.44283648
15046592.60336134
15032632.649093816
14987652.529243177
15029532.392045747
15331117.05148413
15384378.11922178
15375408.551981643
15383841.524462916
15263610.200482737
15178176.777420174
15178176.777420174
15156034.616434019
14676141.23351112
14352880.578553053
14552215.660998764
14470478.281099679
14786884.341805303
14789525.141764058
14575946.070685903
14568030.849334838
14502645.252530692
14428815.01814182
13991644.627959752
14242663.297229933
13992170.454930816
13914649.561272366
14120843.724548768
14574868.755822489
14729973.281901306
14642729.391477609
14723515.557035847
14816681.090439618
15133886.698485965
15106425.560265
14958863.752132483
14679350.657093933
14651885.853355804
14551710.018373955
14703584.307451107
14741820.233378617
14492472.511849517
14224270.286402898
14272740.336255118
14177416.72962045
14406305.367093047
14454773.584186682
14787596.128114557
14755283.677925702
15147052.186840827
15347620.427121984
14850321.821707303
14827792.735517098
14483253.396111839
14510728.68964573
14514024.602856789
14587109.725166699
14582163.517823009
14312910.316245059
14032112.535825422
14016725.062431267
13806814.193836661
13582069.37826519
13303777.4268968
12952253.556516614
13606663.903400993
13711127.989501867
13693440.38944127
14116008.464913558
14130691.561772563
13793492.479516597
14255517.47272854
14367915.255823184
