Date,0
2015-10-09,1000000.0
2015-10-16,1000000.0
2015-10-23,1000000.0
2015-10-30,1300000.0
2015-11-06,1300000.0
2015-11-13,1300000.0
2015-11-20,1300000.0
2015-11-27,1600000.0
2015-12-04,1600000.0
2015-12-11,1600000.0
2015-12-18,1600000.0
2015-12-25,1900000.0
2016-01-01,1900000.0
2016-01-08,1900000.0
2016-01-15,1900000.0
2016-01-22,1900000.0
2016-01-29,2200000.0
2016-02-05,2200000.0
2016-02-12,2200000.0
2016-02-19,2200000.0
2016-02-26,2500000.0
2016-03-04,2500000.0
2016-03-11,2500000.0
2016-03-18,2500000.0
2016-03-25,2737749.908991452
2016-04-01,2808163.6241554935
2016-04-08,2809026.82564557
2016-04-15,2837824.7704634774
2016-04-22,2833081.2648877343
2016-04-29,3180879.4346187804
2016-05-06,3173871.1072232192
2016-05-13,3146665.7189351446
2016-05-20,3104790.320114808
2016-05-27,3399144.7018459463
2016-06-03,3455362.6280676546
2016-06-10,3496964.292996563
2016-06-17,3496648.204024671
2016-06-24,3792212.555004077
2016-07-01,4004158.5237303716
2016-07-08,4115707.998481949
2016-07-15,4126562.5178217487
2016-07-22,4153386.9081439446
2016-07-29,4508564.462624328
2016-08-05,4483836.844259953
2016-08-12,4493286.757420784
2016-08-19,4484483.337316615
2016-08-26,4719222.278608171
2016-09-02,4751127.00629216
2016-09-09,4634649.057539542
2016-09-16,4645660.039789629
2016-09-23,4743313.021673391
2016-09-30,5002483.203058965
2016-10-07,4809641.522871112
2016-10-14,4750003.17078043
2016-10-21,4810010.353105646
2016-10-28,5091065.556510302
2016-11-04,5027092.933247635
2016-11-11,4954557.284020681
2016-11-18,4945564.956547095
2016-11-25,5263253.601625511
2016-12-02,5121356.849139201
2016-12-09,5237150.675932291
2016-12-16,5141395.262700196
2016-12-23,5158736.584696334
2016-12-30,5464250.417874475
2017-01-06,5588346.82452457
2017-01-13,5634441.191907188
2017-01-20,5615421.872985039
2017-01-27,5939386.4372457145
2017-02-03,6002120.23503909
2017-02-10,6120132.742803999
2017-02-17,6249012.355249554
2017-02-24,6658796.786062009
2017-03-03,6622596.430418515
2017-03-10,6574315.433343537
2017-03-17,6690045.068795175
2017-03-24,6677383.232673472
2017-03-31,7029054.966279842
2017-04-07,7041412.356747079
2017-04-14,7111260.362688054
2017-04-21,7159282.045103407
2017-04-28,7502476.2192502
2017-05-05,7485564.933193942
2017-05-12,7626284.968881426
2017-05-19,7568531.02232197
