NAV
0.998
0.9877359784122675
0.9769471845439445
0.9771683829814783
0.9935121669681719
1.0254232756198727
1.0271334502231027
1.0260046769666262
1.05683033272852
1.0839142169099907
1.0783520024628437
1.0824340524012281
1.0618862476702968
1.0322583112298
1.034375287522295
1.0577595549262286
1.0803905229449318
1.0855066112130418
1.0999942282306439
1.1157847946223416
1.1132688755141023
1.1314043006281465
1.1518581265028112
1.1441454326958878
1.1571782483417041
1.1670416004356874
1.1812225498542208
1.2065413066442388
1.1783679078835347
1.177097122114694
1.1671495242691043
1.1815511144773145
1.1765242846955892
1.1861235001980646
1.1990768665451765
1.1900823243411949
1.149571352315796
1.1666751246111022
1.1563574678475481
1.2033379015441263
1.2083200679395176
1.235204134267961
1.2491231304260324
1.238556548939972
1.2885539089278977
1.2928967993806741
1.325870265606254
1.3209427969515746
1.340108709178088
1.3478625929104644
1.3668388498090525
1.3964004710126434
1.3840555795809988
1.3436742255354372
1.4209119134484283
1.449118935512036
1.4777939765823263
1.5472008578805188
1.574235808886518
1.5482745616005829
1.5240228438562373
1.5848231800786317
1.622892240223322
1.606653652060468
1.5832606126616282
1.575477990351609
1.6188050200459607
1.6357920844036762
1.658224720255543
1.6820630948566466
1.6991470092294738
1.6474193152364696
1.691945057222835
1.6961420235143783
1.7145915029682985
1.6594707907939497
1.6398734224278446
1.6264336371731425
1.5222241600294448
1.5137235616288836
1.4590532675686332
1.5161289617223792
1.4648341143725798
1.3660520707187092
1.3716107664549892
1.4550268291034147
1.4149643312496585
1.4981803708749368
1.448095349857034
1.5132633993916247
1.5233060281588908
1.5192224232134166
1.548223487810577
1.5693989691060337
1.5400798599856593
1.4756788322709204
1.4536738631316746
1.5498375009587442
1.6156316520296314
1.6096472777010276
1.6292919270672672
1.6661576950230113
1.621600142660471
1.6688316594948547
1.7058411640283235
1.7401201636798447
1.7676838501625824
1.8110456087150753
1.7790253160999292
1.8099449443112572
1.769623166368587
1.803427090835085
1.8279444749348444
1.8119049599807504
1.8230741724631205
1.8561840030915613
1.9163352889723675
1.9244647380148105
1.9576283529116074
2.0333945545670717
2.0334949153025894
0.998
1.0127402949985516
0.9980577866214584
0.9988147768168103
0.9975255290293873
0.9845361485140414
0.9852536002923964
0.9630656716593532
0.9863846779432557
0.9887033871791987
1.0029213105181851
1.018610819392082
1.0236082886217968
1.0361764229337687
1.0361071581931984
1.0347932774075934
1.0283578092395642
1.0485774639251673
1.0501003571560346
1.0739457136041084
1.0801726476126765
1.0946837312948363
1.0976714263778062
1.0885379138041493
1.078910882930884
1.0934134182816295
1.0807317341115685
1.0795823770732065
1.0666395161030653
1.0434083913156
1.0398460725554288
1.039281016558713
1.0456197417078508
1.0667562519882472
1.068537312975303
1.081860402869305
1.0957268809296012
1.0805268053924209
1.0955227219827122
1.0980970575003326
1.107704085784886
1.1097655414258174
1.1197828047815523
1.1383501380675727
1.1319526848677204
1.1259742187212207
1.135300521720025
1.1444904538917595
1.1467211440955734
1.1542570639810052
1.1681365994279942
1.1611596512519644
1.1618689767087012
1.1677085488314207
1.1758531274999175
1.179793068715647
1.182954243332856
1.1900394857337406
1.1951739717699674
1.2149954325619765
1.2310747187265019
1.1701518625723537
1.2007017704975447
1.207330569588478
1.181059816611622
1.1834960894067788
1.1870504435274971
1.1864020665280381
1.1848586236981298
1.2005660888541012
1.2036293285064648
1.192312848103489
1.208316122792875
1.201849752803095
1.2047513489566668
1.2137565246293451
1.2003387457036399
1.2062897066397473
1.1853759693280885
1.1723379328177341
1.168314305263021
1.1755416383968615
1.1818570289548533
1.169263947229003
1.1660757937192798
1.1885993331899656
1.2019956264049143
1.2160732926345517
1.2297091269748874
1.219254233270053
1.2432320020466503
1.2576897284842896
1.2567781799915345
1.264856089601235
1.248660172847958
1.252480515467828
1.2777318328441707
1.3029110136218782
1.3089567785835492
1.314121845433325
1.3200025562273943
1.324061985847001
1.3483126906616003
1.3418977566048802
1.3464129248921424
1.3394506692125603
1.3606620756498298
1.3571252348332055
1.363793346846417
1.372627520038947
1.3884685829315653
1.4036687803011996
1.4163753656054368
1.4263692756768926
1.4431159509441343
1.4379441635445476
1.2866412592003806
1.3562139997078375
1.4385698214588214
1.431065235095978
1.4473951247248051
1.4740133314984694
1.4808565475757565
1.4915593825292028
1.5402764335789865
1.5530034016531493
1.5904636393153013
1.5888946463329658
1.5860996875277755
1.5708769909846745
1.571705733776266
1.5945306067909226
1.5504774363444536
1.607358563921861
1.6187902688856242
1.6266323221889332
1.6353345847158651
1.6487018052570555
1.6594133139385088
1.6555817370715629
1.6459440937888523
1.5966079729116418
1.5976622771723896
1.6176261759446693
1.6519883713311456
1.6460809382726687
1.6420970320095265
1.6633437955291401
1.6819266113092417
1.6778390370523961
1.7013007114223653
1.7105561721786018
1.705303223929488
1.7065643802316486
1.7320332174837563
1.7074320420492626
1.6840852752114086
1.6990571139935995
1.7200042335813879
1.7414834496302978
1.7236174683778798
1.7377402318446635
1.7387813617685968
1.7067202796219205
1.68027355062862
1.6744851950287842
1.6630495788196065
1.6626232933823852
1.6524087733464266
1.6556190982881145
1.597694208611239
1.5491152821188554
1.5151748339759548
1.5512000337802256
1.4982277640999941
1.4966773936822173
1.4892445208656269
1.5156211814885692
1.541303295090188
1.5345042936668156
1.480171511027877
1.4535035706530022
1.3898103423391923
1.3697405734137051
1.403490172576244
1.447928827220123
1.4632271963784078
1.474074494456515
1.4466775004327297
1.4782642599716032
1.5080729996812716
1.5257252352749142
1.4955724123944416
1.4887904640042315
1.511925143873658
1.5405199150006956
1.5434200358363326
1.5508180888529552
1.5441247975565604
1.541834722397901
1.5611547501602485
1.5666653801199397
1.5554280277034556
1.5899904442973287
1.5678585714031696
1.5298606230100522
1.5637423530950851
1.5450029244114956
1.501726065339692
1.5114210029140747
1.4765749553722203
1.5304651590588898
1.5646381634192388
1.588758545328983
1.6365260935585515
1.618617532464652
1.6262331596144302
1.6489064679776775
1.6410342691096023
1.6725600625390467
1.667291556829019
1.695664505862636
